451 4983.676800 1.701E-71 7.255E-07.00160.00222024.77160.610.000218              4              3                    S 15q     352220 1 1 2 3 2 2   105.0   93.0
451 4987.435600 1.539E-81 1.394E-07.00460.00526503.50240.620.000323              3              1                    Q 23q     352220 1 1 2 3 2 2   141.0  141.0
451 4987.435838 2.004E-82 1.818E-08.00400.00426503.5024-.010.000034              3              1                    Q 23m     582220 3 3 2 3 2 2   141.0  141.0
451 4989.749100 3.731E-37 5.544E-07.00130.001 5271.37940.650.000148              2              1                    S  4q     352220 1 1 2 3 2 2    13.0    9.0
451 4991.940100 2.296E-55 6.350E-08.00410.00413507.28160.660.000245              4              2                    O 10q     352220 1 1 2 3 2 2    17.0   21.0
451 4992.248400 1.694E-75 7.448E-07.00410.00423750.84490.650.000279              8              6                    Q  7q     352220 1 1 2 3 2 2    45.0   45.0
451 4992.248529 3.003E-77 1.321E-08.00470.00523750.8449-.070.000033              8              6                    Q  7m     582220 3 3 2 3 2 2    45.0   45.0
