 61 4980.311890 1.030E-27 1.552E-05.04900.065  949.84310.63-.009961    0 0 0 4  E     0 0 0 0 1A1   12F1 19        13F2  1     353333594932 3 3 3    75.0   81.0
 61 4980.442730 1.450E-27 1.231E-05.05200.067  814.64810.63-.009961    0 0 0 4  F2    0 0 0 0 1A1   11F2 16        12F1  1     353333594932 3 3 3    69.0   75.0
 61 4980.508000 1.230E-26 1.853E-04.04900.065  949.84160.63-.009961    0 0 0 4  E     0 0 0 0 1A1   12F2 20        13F1  1     353333594932 3 3 3    75.0   81.0
 61 4980.524000 1.360E-26 2.049E-04.04900.065  949.84310.63-.009961    0 0 0 4  E     0 0 0 0 1A1   12F1 20        13F2  1     353333594932 3 3 3    75.0   81.0
 61 4980.974590 2.600E-26 8.347E-05.05400.070  575.25980.64-.009962    0 0 0 4  E     0 0 0 0 1A1    9F2  8        10F1  2     353333594932 3 3 3    57.0   63.0
 61 4981.049970 8.960E-26 2.875E-04.05400.070  575.18430.64-.009962    0 0 0 4  E     0 0 0 0 1A1    9F2  8        10F1  1     353333594932 3 3 3    57.0   63.0
 61 4981.147000 5.150E-27 1.359E-04.04900.065 1095.61940.62-.009962    0 0 0 4  F2    0 0 0 0 1A1   14F1  8        14F2  2     353333594932 3 3 3    87.0   87.0
 61 4981.159700 1.370E-26 3.890E-04.04900.065 1095.98150.62-.009962    0 0 0 4  A1    0 0 0 0 1A1   13F1 25        14F2  3     353333594932 3 3 3    81.0   87.0
 61 4981.398380 1.940E-27 5.069E-04.04900.060 1593.87860.61-.009963    0 1 0 3  E     0 0 0 0 1A1   16F1 39        17F2  3     353333594932 3 3 3    99.0  105.0
 61 4981.584040 5.520E-27 1.457E-04.04900.065 1095.63210.62-.009963    0 0 0 4  E     0 0 0 0 1A1   14F2  9        14F1  1     353333594932 3 3 3    87.0   87.0
 61 4981.613450 4.880E-27 7.648E-04.04900.060 1593.78470.61-.009963    0 1 0 3  F1    0 0 0 0 1A1   16A1 16        17A2  1     353333594932 3 3 3   165.0  175.0
 61 4982.129370 7.980E-26 2.562E-04.05400.070  575.17010.64-.009964    0 0 0 4  F2    0 0 0 0 1A1    9F1  9        10F2  2     353333594932 3 3 3    57.0   63.0
 61 4982.252070 1.270E-26 6.437E-05.05200.068  689.70770.64-.009965    0 0 0 4  A1    0 0 0 0 1A1   10F1 11        11F2  1     353333594932 3 3 3    63.0   69.0
 61 4982.473000 1.220E-24 1.892E-03.05800.074  376.80480.69-.009965    0 0 0 4  F2    0 0 0 0 1A1    7F2  2         8F1  2     353333594932 3 3 3    45.0   51.0
 61 4982.544380 3.600E-27 5.581E-06.05800.074  376.73370.69-.009965    0 0 0 4  F2    0 0 0 0 1A1    7F2  2         8F1  1     353333594932 3 3 3    45.0   51.0
 61 4982.815690 2.680E-27 3.742E-05.04900.065  949.84160.63-.009966    0 0 0 4  F1    0 0 0 0 1A1   13F2  5        13F1  1     353333594932 3 3 3    81.0   81.0
 61 4982.987340 1.700E-25 2.637E-04.05800.074  376.82630.69-.009966    0 0 0 4  F2    0 0 0 0 1A1    7F1  3         8F2  2     353333594932 3 3 3    45.0   51.0
 61 4983.027620 9.460E-25 1.467E-03.05800.074  376.78590.69-.009966    0 0 0 4  F2    0 0 0 0 1A1    7F1  3         8F2  1     353333594932 3 3 3    45.0   51.0
 61 4983.120600 1.400E-26 7.099E-05.05200.068  689.70540.64-.009966    0 0 0 4  A1    0 0 0 0 1A1   10F2 11        11F1  1     353333594932 3 3 3    63.0   69.0
 61 4983.357790 1.930E-27 3.197E-04.04800.061 1416.55460.61-.009967    0 0 0 4  F2    0 0 0 0 1A1   16E   8        16E   1     353333594932 3 3 3    66.0   66.0
 61 4983.379650 2.940E-27 3.247E-04.04800.061 1416.55430.61-.009967    0 0 0 4  E     0 0 0 0 1A1   16F2 12        16F1  1     353333594932 3 3 3    99.0   99.0
 61 4983.413410 1.720E-27 3.904E-05.04900.065  950.50510.63-.009967    0 0 0 4  F2    0 0 0 0 1A1   12E  15        13E   2     353333594932 3 3 3    50.0   54.0
 61 4983.418530 5.010E-27 3.320E-04.04800.061 1416.55370.61-.009967    0 0 0 4  F2    0 0 0 0 1A1   16A2  4        16A1  1     353333594932 3 3 3   165.0  165.0
 61 4983.661800 1.700E-27 8.621E-06.05200.068  689.70540.64-.009967    0 0 0 4  A1    0 0 0 0 1A1   10F2 12        11F1  1     353333594932 3 3 3    63.0   69.0
 61 4983.790060 2.950E-26 6.685E-04.04900.065  950.12950.63-.009968    0 0 0 4  F2    0 0 0 0 1A1   12E  15        13E   1     353333594932 3 3 3    50.0   54.0
 61 4984.312530 2.350E-27 3.283E-05.04900.065  949.84310.63-.009969    0 0 0 4  F2    0 0 0 0 1A1   13F1  6        13F2  1     353333594932 3 3 3    81.0   81.0
 61 4984.405770 5.840E-27 8.832E-05.04900.065  950.30500.63-.009969    0 0 0 4  F2    0 0 0 0 1A1   12F2 21        13F1  3     353333594932 3 3 3    75.0   81.0
 61 4984.418150 7.120E-26 3.632E-04.05200.067  814.64620.63-.009969    0 0 0 4  A1    0 0 0 0 1A1   11A2  6        12A1  1     353333594932 3 3 3   115.0  125.0
 61 4984.431000 2.040E-26 2.602E-04.05200.067  814.64900.63-.009969    0 0 0 4  A1    0 0 0 0 1A1   11E  11        12E   1     353333594932 3 3 3    46.0   50.0
 61 4984.551620 3.440E-26 2.925E-04.05200.067  814.64810.63-.009969    0 0 0 4  A1    0 0 0 0 1A1   11F2 17        12F1  1     353333594932 3 3 3    69.0   75.0
 61 4984.575740 3.910E-26 5.909E-04.04900.065  950.13660.63-.009969    0 0 0 4  F2    0 0 0 0 1A1   12F2 21        13F1  2     353333594932 3 3 3    75.0   81.0
 61 4984.577950 1.240E-27 1.055E-05.05200.067  814.86670.63-.009969    0 0 0 4  A1    0 0 0 0 1A1   11F1 17        12F2  1     353333594932 3 3 3    69.0   75.0
 61 4984.602910 2.930E-27 7.683E-04.04900.060 1594.34500.61-.009969    0 1 0 3  F1    0 0 0 0 1A1   16F1 40        17F2  4     353333594932 3 3 3    99.0  105.0
 61 4984.894680 1.530E-27 6.020E-04.04900.060 1594.36720.61-.009970    0 1 0 3  E     0 0 0 0 1A1   16E  28        17E   3     353333594932 3 3 3    66.0   70.0
 61 4985.015870 1.600E-26 7.718E-05.05400.070  575.27190.64-.009970    0 0 0 4  F2    0 0 0 0 1A1    9E   6        10E   2     353333594932 3 3 3    38.0   42.0
 61 4985.118580 1.930E-27 1.471E-05.05200.068  690.03970.64-.009970    0 0 0 4  A1    0 0 0 0 1A1   10E   9        11E   2     353333594932 3 3 3    42.0   46.0
 61 4985.272830 3.230E-27 2.461E-05.05200.068  689.88630.64-.009971    0 0 0 4  A1    0 0 0 0 1A1   10E   9        11E   1     353333594932 3 3 3    42.0   46.0
 61 4985.662670 9.690E-27 3.117E-05.05400.070  575.25980.64-.009971    0 0 0 4  F2    0 0 0 0 1A1    9F2  9        10F1  2     353333594932 3 3 3    57.0   63.0
 61 4985.737860 2.270E-27 7.299E-06.05400.070  575.18430.64-.009971    0 0 0 4  F2    0 0 0 0 1A1    9F2  9        10F1  1     353333594932 3 3 3    57.0   63.0
 61 4985.817650 1.060E-27 5.387E-06.05200.068  689.95690.64-.009972    0 0 0 4  A1    0 0 0 0 1A1   10F2 13        11F1  2     353333594932 3 3 3    63.0   69.0
 61 4985.823310 1.920E-27 5.038E-04.04900.060 1594.38330.61-.009972    0 1 0 3  F1    0 0 0 0 1A1   16F2 40        17F1  5     353333594932 3 3 3    99.0  105.0
 61 4986.134580 1.100E-27 2.310E-05.04900.065  950.12950.63-.009972    0 0 0 4  F2    0 0 0 0 1A1   13E   4        13E   1     353333594932 3 3 3    54.0   54.0
 61 4986.276300 7.030E-27 1.522E-05.05500.073  470.86510.65-.009973    0 0 0 4  F2    0 0 0 0 1A1    8F1  5         9F2  2     353333594932 3 3 3    51.0   57.0
 61 4986.382620 7.410E-27 1.604E-05.05500.073  470.85500.65-.009973    0 0 0 4  F2    0 0 0 0 1A1    8F2  5         9F1  3     353333594932 3 3 3    51.0   57.0
 61 4986.420250 1.170E-24 2.531E-03.05500.073  470.72030.65-.009973    0 0 0 4  F2    0 0 0 0 1A1    8F1  5         9F2  1     353333594932 3 3 3    51.0   57.0
