 81 1921.662419 2.936E-29 9.678E-07.04540.057 1308.12370.60-.001280       X3/2   1       X1/2   0           27.5   P 27.5e 27.5453323 4 4 8 3 1 3    56.0   56.0
 81 1921.662957 2.217E-26 7.579E-04.04540.057 1308.12370.60-.001280       X3/2   1       X1/2   0           26.5   P 27.5e 27.5453323 4 4 8 3 1 3    54.0   56.0
 81 1921.663500 2.300E-26 7.582E-04.04540.057 1308.12370.60-.001280       X3/2   1       X1/2   0           27.5   P 27.5e 28.5453323 4 4 8 3 1 3    56.0   58.0
 81 1921.668376 2.808E-31 2.875E-03.05870.063 3781.42610.70-.001720       X3/2   3       X1/2   2                 QP  5.5f     4654431111 8 3 1 3    30.0   36.0
 81 1921.686022 1.755E-43 2.534E+01.02800.03411952.79160.70-.001200       X3/2   4       X3/2   3                 RR 61.5e     1622231111 8 3 1 3   378.0  372.0
 81 1921.695760 1.751E-43 2.534E+01.02800.03411953.28390.70-.001200       X3/2   4       X3/2   3                 RR 61.5f     1622231111 8 3 1 3   378.0  372.0
 81 1921.735573 2.694E-76 8.781E-04.01790.03725504.43110.60-.002220       X3/2   4       X1/2   3                 RQ112.5e     0222231211 8 3 1 3   678.0  678.0
 81 1921.737877 2.806E-31 2.872E-03.05870.063 3781.35610.70-.001720       X3/2   3       X1/2   2                 QP  5.5e     4654431111 8 3 1 3    30.0   36.0
 81 1921.832743 1.444E-48 3.434E-03.03070.04812508.56980.60-.002220       X3/2   5       X1/2   4                 RQ 56.5f     4622231111 8 3 1 3   342.0  342.0
 81 1921.835997 7.853E-26 1.302E+01.04690.055 3054.04380.70-.001200       X3/2   2       X3/2   1           26.5   R 24.5e 25.5454323 3 3 8 3 1 3    54.0   52.0
 81 1921.836020 7.551E-26 1.300E+01.04690.055 3054.04380.70-.001200       X3/2   2       X3/2   1           25.5   R 24.5e 24.5454323 3 3 8 3 1 3    52.0   50.0
 81 1921.836039 7.260E-26 1.300E+01.04690.055 3054.04380.70-.001200       X3/2   2       X3/2   1           24.5   R 24.5e 23.5454323 3 3 8 3 1 3    50.0   48.0
 81 1921.836386 1.163E-28 2.082E-02.04690.055 3054.04380.70-.001200       X3/2   2       X3/2   1           24.5   R 24.5e 24.5454323 3 3 8 3 1 3    50.0   50.0
 81 1921.836502 1.163E-28 2.002E-02.04690.055 3054.04380.70-.001200       X3/2   2       X3/2   1           25.5   R 24.5e 25.5454323 3 3 8 3 1 3    52.0   52.0
 81 1921.836869 4.473E-32 8.008E-06.04690.055 3054.04380.70-.001200       X3/2   2       X3/2   1           24.5   R 24.5e 25.5454323 3 3 8 3 1 3    50.0   52.0
 81 1921.841120 1.163E-28 2.003E-02.04690.055 3054.10420.70-.001200       X3/2   2       X3/2   1           25.5   R 24.5f 25.5454323 3 3 8 3 1 3    52.0   52.0
 81 1921.841137 7.851E-26 1.302E+01.04690.055 3054.10420.70-.001200       X3/2   2       X3/2   1           26.5   R 24.5f 25.5454323 3 3 8 3 1 3    54.0   52.0
 81 1921.841141 7.548E-26 1.300E+01.04690.055 3054.10420.70-.001200       X3/2   2       X3/2   1           25.5   R 24.5f 24.5454323 3 3 8 3 1 3    52.0   50.0
 81 1921.841149 7.258E-26 1.300E+01.04690.055 3054.10420.70-.001200       X3/2   2       X3/2   1           24.5   R 24.5f 23.5454323 3 3 8 3 1 3    50.0   48.0
 81 1921.841315 4.472E-32 8.009E-06.04690.055 3054.10420.70-.001200       X3/2   2       X3/2   1           24.5   R 24.5f 25.5454323 3 3 8 3 1 3    50.0   52.0
 81 1921.841336 1.163E-28 2.083E-02.04690.055 3054.10420.70-.001200       X3/2   2       X3/2   1           24.5   R 24.5f 24.5454323 3 3 8 3 1 3    50.0   50.0
 81 1921.932395 2.093E-43 2.535E+01.02820.04611919.83750.60-.002220       X1/2   4       X1/2   3                 RR 62.5e     1622231111 8 3 1 3   384.0  378.0
 81 1921.933461 2.091E-43 2.536E+01.02820.04611920.07490.60-.002220       X1/2   4       X1/2   3                 RR 62.5f     1622231111 8 3 1 3   384.0  378.0
 81 1921.989850 3.445E-48 3.499E-03.03110.04912329.87280.60-.002220       X3/2   5       X1/2   4                 RQ 55.5e     4622231111 8 3 1 3   336.0  336.0
 81 1922.004456 4.804E-73 1.906E+01.01680.02126029.18330.70-.001200       X3/2   3       X3/2   2                 RR117.5e     0222231211 8 3 1 3   714.0  708.0
 81 1922.016193 4.771E-73 1.906E+01.01680.02126030.59270.70-.001200       X3/2   3       X3/2   2                 RR117.5f     0222231211 8 3 1 3   714.0  708.0
 81 1922.016480 5.325E-73 1.906E+01.01700.03626009.70040.60-.002220       X1/2   3       X1/2   2                 RR118.5f     0222231211 8 3 1 3   720.0  714.0
 81 1922.018079 5.322E-73 1.906E+01.01700.03626009.82060.60-.002220       X1/2   3       X1/2   2                 RR118.5e     0222231211 8 3 1 3   720.0  714.0
 81 1922.028943 4.804E-32 1.911E+01.03780.045 6383.18420.70-.001200       X3/2   3       X3/2   2                 RR 38.5e     4632231111 8 3 1 3   240.0  234.0
 81 1922.036698 4.799E-32 1.910E+01.03780.045 6383.36200.70-.001200       X3/2   3       X3/2   2                 RR 38.5f     4632231111 8 3 1 3   240.0  234.0
 81 1922.044018 2.598E-62 1.771E-03.02250.04218968.05390.60-.002220       X3/2   5       X1/2   4                 RQ 85.5e     1622231111 8 3 1 3   516.0  516.0
 81 1922.050313 8.310E-28 2.097E-03.05230.060 2298.09480.63-.001810       X3/2   2       X1/2   1                 QP 15.5f     4654431111 8 3 1 3    90.0   96.0
 81 1922.097195 1.304E-35 7.158E-03.04900.059 6326.48160.60-.002220       X3/2   4       X1/2   3                 RQ 21.5f     4653231111 8 3 1 3   132.0  132.0
 81 1922.160609 3.383E-61 1.859E-03.02290.04218445.16130.60-.002220       X3/2   5       X1/2   4                 RQ 83.5f     1622231111 8 3 1 3   504.0  504.0
 81 1922.207315 8.295E-28 2.092E-03.05230.060 2297.92310.63-.001810       X3/2   2       X1/2   1                 QP 15.5e     4654431111 8 3 1 3    90.0   96.0
 81 1922.211585 5.692E-60 2.528E+01.02030.02519847.75260.70-.001200       X3/2   4       X3/2   3                 RR 93.5e     1622231111 8 3 1 3   570.0  564.0
 81 1922.222407 5.660E-60 2.528E+01.02030.02519848.93530.70-.001200       X3/2   4       X3/2   3                 RR 93.5f     1622231111 8 3 1 3   570.0  564.0
 81 1922.229661 1.410E-75 9.007E-04.01800.03725167.22720.60-.002220       X3/2   4       X1/2   3                 RQ111.5f     0222231211 8 3 1 3   672.0  672.0
 81 1922.278531 6.443E-60 2.529E+01.02050.04019824.44730.60-.002220       X1/2   4       X1/2   3                 RR 94.5f     1622231111 8 3 1 3   576.0  570.0
 81 1922.278937 6.440E-60 2.529E+01.02050.04019824.52720.60-.002220       X1/2   4       X1/2   3                 RR 94.5e     1622231111 8 3 1 3   576.0  570.0
 81 1922.302442 5.932E-49 3.351E-03.03030.04812690.02560.60-.002220       X3/2   5       X1/2   4                 RQ 57.5f     4622231111 8 3 1 3   348.0  348.0
 81 1922.356662 1.300E-35 7.131E-03.04900.059 6326.26280.60-.002220       X3/2   4       X1/2   3                 RQ 21.5e     4653231111 8 3 1 3   132.0  132.0
 81 1922.427062 6.705E-44 2.537E+01.02770.03312154.10570.70-.001200       X3/2   4       X3/2   3                 RR 62.5e     1622231111 8 3 1 3   384.0  378.0
 81 1922.436856 6.688E-44 2.537E+01.02770.03312154.61520.70-.001200       X3/2   4       X3/2   3                 RR 62.5f     1622231111 8 3 1 3   384.0  378.0
 81 1922.501110 1.437E-48 3.416E-03.03070.04812508.30010.60-.002220       X3/2   5       X1/2   4                 RQ 56.5e     4622231111 8 3 1 3   342.0  342.0
 81 1922.542844 9.070E-35 6.507E-03.06170.066 5557.00840.69-.000480       X3/2   4       X1/2   3                 SR  2.5f     4654431111 8 3 1 3    24.0   18.0
 81 1922.577937 9.066E-35 6.503E-03.06170.066 5556.97300.69-.000480       X3/2   4       X1/2   3                 SR  2.5e     4654431111 8 3 1 3    24.0   18.0
 81 1922.609996 6.397E-81 1.282E+01.01540.03429702.67910.60-.002220       X1/2   2       X1/2   1                 RR132.5f     0222231211 8 3 1 3   804.0  798.0
 81 1922.612670 6.394E-81 1.282E+01.01540.03429702.77680.60-.002220       X1/2   2       X1/2   1                 RR132.5e     0222231211 8 3 1 3   804.0  798.0
 81 1922.615761 9.407E-62 1.809E-03.02270.04218705.18320.60-.002220       X3/2   5       X1/2   4                 RQ 84.5e     1622231111 8 3 1 3   510.0  510.0
 81 1922.617916 5.820E-81 1.282E+01.01530.01929720.58640.70-.001200       X3/2   2       X3/2   1                 RR131.5e     0222231211 8 3 1 3   798.0  792.0
 81 1922.630573 5.779E-81 1.282E+01.01530.01929722.04710.70-.001200       X3/2   2       X3/2   1                 RR131.5f     0222231211 8 3 1 3   798.0  792.0
 81 1922.653446 6.188E-32 1.915E+01.03780.053 6336.46940.60-.002220       X1/2   3       X1/2   2                 RR 39.5e     4632231111 8 3 1 3   246.0  240.0
 81 1922.656754 6.179E-32 1.914E+01.03780.053 6336.75490.60-.002220       X1/2   3       X1/2   2                 RR 39.5f     4632231111 8 3 1 3   246.0  240.0
 81 1922.657695 1.192E-60 1.899E-03.02310.04218187.86080.60-.002220       X3/2   5       X1/2   4                 RQ 82.5f     1622231111 8 3 1 3   498.0  498.0
 81 1922.663931 7.979E-44 2.539E+01.02790.04612121.57710.60-.002220       X1/2   4       X1/2   3                 RR 63.5e     1622231111 8 3 1 3   390.0  384.0
 81 1922.664930 7.970E-44 2.539E+01.02790.04612121.80900.60-.002220       X1/2   4       X1/2   3                 RR 63.5f     1622231111 8 3 1 3   390.0  384.0
 81 1922.741578 2.402E-49 3.272E-03.03000.04812874.50580.60-.002220       X3/2   5       X1/2   4                 RQ 58.5f     4622231111 8 3 1 3   354.0  354.0
 81 1922.947156 2.313E-59 2.532E+01.02050.02519557.25750.70-.001200       X3/2   4       X3/2   3                 RR 92.5e     1622231111 8 3 1 3   564.0  558.0
 81 1922.957956 2.300E-59 2.532E+01.02050.02519558.41390.70-.001200       X3/2   4       X3/2   3                 RR 92.5f     1622231111 8 3 1 3   564.0  558.0
 81 1922.982483 5.902E-49 3.332E-03.03030.04812689.75950.60-.002220       X3/2   5       X1/2   4                 RQ 57.5e     4622231111 8 3 1 3   348.0  348.0
 81 1922.994115 1.024E-25 1.307E+01.04600.057 2992.30490.60-.002220       X1/2   2       X1/2   1           25.5   R 25.5e 24.5454323 3 3 8 3 1 3    52.0   50.0
 81 1922.994126 1.064E-25 1.308E+01.04600.057 2992.30490.60-.002220       X1/2   2       X1/2   1           26.5   R 25.5e 25.5454323 3 3 8 3 1 3    54.0   52.0
 81 1922.994142 1.105E-25 1.310E+01.04600.057 2992.30490.60-.002220       X1/2   2       X1/2   1           27.5   R 25.5e 26.5454323 3 3 8 3 1 3    56.0   54.0
 81 1922.995255 1.517E-28 1.865E-02.04600.057 2992.30490.60-.002220       X1/2   2       X1/2   1           26.5   R 25.5e 26.5454323 3 3 8 3 1 3    54.0   54.0
 81 1922.995412 1.517E-28 1.937E-02.04600.057 2992.30490.60-.002220       X1/2   2       X1/2   1           25.5   R 25.5e 25.5454323 3 3 8 3 1 3    52.0   52.0
 81 1922.995772 5.396E-32 6.898E-06.04600.057 2992.54670.60-.002220       X1/2   2       X1/2   1           25.5   R 25.5f 26.5454323 3 3 8 3 1 3    52.0   54.0
 81 1922.996541 5.402E-32 6.897E-06.04600.057 2992.30490.60-.002220       X1/2   2       X1/2   1           25.5   R 25.5e 26.5454323 3 3 8 3 1 3    52.0   54.0
